period,periodYear,periodQuarter,periodOrder,sourceObject,sourceGrain,ageGroup,unitJoinKey,unitCode,unitZipCode,unitName,coordinatingCouncil,stakeOrDistrict,state,city,snapshotDate,members,participating,males,females,notParticipating,participatingMales,participatingFemales,sourceParticipationRate,lowParticipationFlag,unitPriorityIndex,cityPriorityIndex,isolationVsPerformance,stakeDistanceTier,councilDistanceTier,milesToCouncilCentroid,cityLatitude,cityLongitude
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,new york new york ysa stake|queens ysa ward,1926039,11377,Queens YSA Ward,New York New York,New York New York YSA Stake,New York,Queens,2026 Q1,84.0,14.0,45.0,39.0,70.0,9.0,5.0,0.16666666666666666,1,0.37166337427230967,0.4604316549729385,Low isolation / Low participation,40–75 mi,<20 mi,17.455169485491126,40.7135078,-73.8283132
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,new york new york ysa stake|queens ysa ward,1926039,11377,Queens YSA Ward,New York New York,New York New York YSA Stake,New York,Queens,2026 Q1,292.0,29.0,155.0,137.0,263.0,20.0,9.0,0.09931506849315068,1,0.37166337427230967,0.4604316549729385,Low isolation / Low participation,40–75 mi,<20 mi,17.455169485491126,40.7135078,-73.8283132
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,new york new york ysa stake|queens ysa ward,1926039,11377,Queens YSA Ward,New York New York,New York New York YSA Stake,New York,Queens,2026 Q1,4.0,1.0,2.0,2.0,3.0,1.0,0.0,0.25,1,0.37166337427230967,0.4604316549729385,Low isolation / Low participation,40–75 mi,<20 mi,17.455169485491126,40.7135078,-73.8283132
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,new york new york ysa stake|queens ysa ward,1926039,11377,Queens YSA Ward,New York New York,New York New York YSA Stake,New York,Queens,2026 Q1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0.37166337427230967,0.4604316549729385,Low isolation / Low participation,40–75 mi,<20 mi,17.455169485491126,40.7135078,-73.8283132
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,new york new york ysa stake|union square ysa ward,466778,10027,Union Square YSA Ward,New York New York,New York New York YSA Stake,New York,Union Square,2026 Q1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0.034813966957466774,0.4576164167903083,Low isolation / High participation,20–40 mi,<20 mi,18.17139823015238,40.7360717,-73.9901888
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,new york new york ysa stake|union square ysa ward,466778,10027,Union Square YSA Ward,New York New York,New York New York YSA Stake,New York,Union Square,2026 Q1,227.0,89.0,75.0,152.0,138.0,22.0,67.0,0.3920704845814978,0,0.034813966957466774,0.4576164167903083,Low isolation / High participation,20–40 mi,<20 mi,18.17139823015238,40.7360717,-73.9901888
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,new york new york ysa stake|union square ysa ward,466778,10027,Union Square YSA Ward,New York New York,New York New York YSA Stake,New York,Union Square,2026 Q1,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.3333333333333333,0,0.034813966957466774,0.4576164167903083,Low isolation / High participation,20–40 mi,<20 mi,18.17139823015238,40.7360717,-73.9901888
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,new york new york ysa stake|waveny park ysa ward,234524,6905,Waveny Park YSA Ward,New York New York,New York New York YSA Stake,New York,New York,2026 Q1,47.0,26.0,23.0,24.0,21.0,11.0,15.0,0.5531914893617021,0,0.03828663675650548,0.27922595171440606,Low isolation / High participation,20–40 mi,<20 mi,19.98398298721987,40.7127281,-74.0060152
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,new york new york ysa stake|waveny park ysa ward,234524,6905,Waveny Park YSA Ward,New York New York,New York New York YSA Stake,New York,New York,2026 Q1,49.0,15.0,23.0,26.0,34.0,7.0,8.0,0.30612244897959184,0,0.03828663675650548,0.27922595171440606,Low isolation / High participation,20–40 mi,<20 mi,19.98398298721987,40.7127281,-74.0060152
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,new york new york ysa stake|yorkville ysa ward,154660,10128,Yorkville YSA Ward,New York New York,New York New York YSA Stake,New York,Yorkville,2026 Q1,33.0,11.0,12.0,21.0,22.0,5.0,6.0,0.3333333333333333,0,0.3179217219426113,0.11787189731071251,High isolation / High participation,=75 mi,=75 mi,165.94150912169795,43.1130719,-75.2711692
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,new york new york ysa stake|yorkville ysa ward,154660,10128,Yorkville YSA Ward,New York New York,New York New York YSA Stake,New York,Yorkville,2026 Q1,322.0,126.0,164.0,158.0,196.0,61.0,65.0,0.391304347826087,0,0.3179217219426113,0.11787189731071251,High isolation / High participation,=75 mi,=75 mi,165.94150912169795,43.1130719,-75.2711692
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,new york new york ysa stake|yorkville ysa ward,154660,10128,Yorkville YSA Ward,New York New York,New York New York YSA Stake,New York,Yorkville,2026 Q1,4.0,2.0,1.0,3.0,2.0,0.0,2.0,0.5,0,0.3179217219426113,0.11787189731071251,High isolation / High participation,=75 mi,=75 mi,165.94150912169795,43.1130719,-75.2711692
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,plainview new york stake|brentwood ward (spanish),183113,11706,Brentwood Ward (Spanish),New York New York,Plainview New York Stake,New York,Brentwood,2026 Q1,78.0,25.0,38.0,40.0,53.0,12.0,13.0,0.32051282051282054,1,0.389887922565523,0.4545125152530557,Low isolation / Low participation,<20 mi,20–40 mi,32.12380144458692,40.782634,-73.2566332
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,plainview new york stake|brentwood ward (spanish),183113,11706,Brentwood Ward (Spanish),New York New York,Plainview New York Stake,New York,Brentwood,2026 Q1,100.0,14.0,64.0,36.0,86.0,8.0,6.0,0.14,1,0.389887922565523,0.4545125152530557,Low isolation / Low participation,<20 mi,20–40 mi,32.12380144458692,40.782634,-73.2566332
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,plainview new york stake|brentwood ward (spanish),183113,11706,Brentwood Ward (Spanish),New York New York,Plainview New York Stake,New York,Brentwood,2026 Q1,128.0,8.0,76.0,52.0,120.0,6.0,2.0,0.0625,1,0.389887922565523,0.4545125152530557,Low isolation / Low participation,<20 mi,20–40 mi,32.12380144458692,40.782634,-73.2566332
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,plainview new york stake|brentwood ward (spanish),183113,11706,Brentwood Ward (Spanish),New York New York,Plainview New York Stake,New York,Brentwood,2026 Q1,101.0,6.0,52.0,49.0,95.0,3.0,3.0,0.0594059405940594,1,0.389887922565523,0.4545125152530557,Low isolation / Low participation,<20 mi,20–40 mi,32.12380144458692,40.782634,-73.2566332
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,plainview new york stake|brentwood ward (spanish),183113,11706,Brentwood Ward (Spanish),New York New York,Plainview New York Stake,New York,Brentwood,2026 Q1,79.0,7.0,29.0,50.0,72.0,1.0,6.0,0.08860759493670886,1,0.389887922565523,0.4545125152530557,Low isolation / Low participation,<20 mi,20–40 mi,32.12380144458692,40.782634,-73.2566332
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,plainview new york stake|brentwood ward (spanish),183113,11706,Brentwood Ward (Spanish),New York New York,Plainview New York Stake,New York,Brentwood,2026 Q1,47.0,5.0,19.0,28.0,42.0,1.0,4.0,0.10638297872340426,1,0.389887922565523,0.4545125152530557,Low isolation / Low participation,<20 mi,20–40 mi,32.12380144458692,40.782634,-73.2566332
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,plainview new york stake|brentwood ward (spanish),183113,11706,Brentwood Ward (Spanish),New York New York,Plainview New York Stake,New York,Brentwood,2026 Q1,22.0,4.0,10.0,12.0,18.0,1.0,3.0,0.18181818181818182,1,0.389887922565523,0.4545125152530557,Low isolation / Low participation,<20 mi,20–40 mi,32.12380144458692,40.782634,-73.2566332
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,plainview new york stake|brentwood ward (spanish),183113,11706,Brentwood Ward (Spanish),New York New York,Plainview New York Stake,New York,Brentwood,2026 Q1,16.0,2.0,4.0,12.0,14.0,0.0,2.0,0.125,1,0.389887922565523,0.4545125152530557,Low isolation / Low participation,<20 mi,20–40 mi,32.12380144458692,40.782634,-73.2566332
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,plainview new york stake|patchogue branch (spanish),482862,11772,Patchogue Branch (Spanish),New York New York,Plainview New York Stake,New York,Patchogue,2026 Q1,23.0,9.0,11.0,12.0,14.0,5.0,4.0,0.391304347826087,1,0.3725985767302281,0.38895129908887666,Low isolation / Low participation,<20 mi,40–75 mi,44.3583027942847,40.7656539,-73.0151084
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,plainview new york stake|patchogue branch (spanish),482862,11772,Patchogue Branch (Spanish),New York New York,Plainview New York Stake,New York,Patchogue,2026 Q1,33.0,5.0,23.0,10.0,28.0,3.0,2.0,0.15151515151515152,1,0.3725985767302281,0.38895129908887666,Low isolation / Low participation,<20 mi,40–75 mi,44.3583027942847,40.7656539,-73.0151084
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,plainview new york stake|patchogue branch (spanish),482862,11772,Patchogue Branch (Spanish),New York New York,Plainview New York Stake,New York,Patchogue,2026 Q1,28.0,1.0,18.0,10.0,27.0,1.0,0.0,0.03571428571428571,1,0.3725985767302281,0.38895129908887666,Low isolation / Low participation,<20 mi,40–75 mi,44.3583027942847,40.7656539,-73.0151084
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,plainview new york stake|patchogue branch (spanish),482862,11772,Patchogue Branch (Spanish),New York New York,Plainview New York Stake,New York,Patchogue,2026 Q1,44.0,4.0,24.0,20.0,40.0,1.0,3.0,0.09090909090909091,1,0.3725985767302281,0.38895129908887666,Low isolation / Low participation,<20 mi,40–75 mi,44.3583027942847,40.7656539,-73.0151084
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,plainview new york stake|patchogue branch (spanish),482862,11772,Patchogue Branch (Spanish),New York New York,Plainview New York Stake,New York,Patchogue,2026 Q1,18.0,1.0,12.0,6.0,17.0,1.0,0.0,0.05555555555555555,1,0.3725985767302281,0.38895129908887666,Low isolation / Low participation,<20 mi,40–75 mi,44.3583027942847,40.7656539,-73.0151084
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,plainview new york stake|patchogue branch (spanish),482862,11772,Patchogue Branch (Spanish),New York New York,Plainview New York Stake,New York,Patchogue,2026 Q1,12.0,4.0,6.0,6.0,8.0,1.0,3.0,0.3333333333333333,1,0.3725985767302281,0.38895129908887666,Low isolation / Low participation,<20 mi,40–75 mi,44.3583027942847,40.7656539,-73.0151084
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,plainview new york stake|patchogue branch (spanish),482862,11772,Patchogue Branch (Spanish),New York New York,Plainview New York Stake,New York,Patchogue,2026 Q1,8.0,2.0,4.0,4.0,6.0,1.0,1.0,0.25,1,0.3725985767302281,0.38895129908887666,Low isolation / Low participation,<20 mi,40–75 mi,44.3583027942847,40.7656539,-73.0151084
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,plainview new york stake|patchogue branch (spanish),482862,11772,Patchogue Branch (Spanish),New York New York,Plainview New York Stake,New York,Patchogue,2026 Q1,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1,0.3725985767302281,0.38895129908887666,Low isolation / Low participation,<20 mi,40–75 mi,44.3583027942847,40.7656539,-73.0151084
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,plainview new york stake|peconic branch (spanish),2209411,11901,Peconic Branch (Spanish),New York New York,Plainview New York Stake,New York,Peconic,2026 Q1,41.0,17.0,22.0,19.0,24.0,10.0,7.0,0.4146341463414634,1,0.38962115410137593,0.3416311728097869,Low isolation / Low participation,40–75 mi,40–75 mi,71.22999022126099,41.0394015,-72.4590259
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,plainview new york stake|peconic branch (spanish),2209411,11901,Peconic Branch (Spanish),New York New York,Plainview New York Stake,New York,Peconic,2026 Q1,30.0,2.0,16.0,14.0,28.0,1.0,1.0,0.06666666666666667,1,0.38962115410137593,0.3416311728097869,Low isolation / Low participation,40–75 mi,40–75 mi,71.22999022126099,41.0394015,-72.4590259
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,plainview new york stake|peconic branch (spanish),2209411,11901,Peconic Branch (Spanish),New York New York,Plainview New York Stake,New York,Peconic,2026 Q1,39.0,0.0,26.0,13.0,39.0,0.0,0.0,0.0,1,0.38962115410137593,0.3416311728097869,Low isolation / Low participation,40–75 mi,40–75 mi,71.22999022126099,41.0394015,-72.4590259
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,plainview new york stake|peconic branch (spanish),2209411,11901,Peconic Branch (Spanish),New York New York,Plainview New York Stake,New York,Peconic,2026 Q1,16.0,3.0,6.0,10.0,13.0,1.0,2.0,0.1875,1,0.38962115410137593,0.3416311728097869,Low isolation / Low participation,40–75 mi,40–75 mi,71.22999022126099,41.0394015,-72.4590259
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,plainview new york stake|peconic branch (spanish),2209411,11901,Peconic Branch (Spanish),New York New York,Plainview New York Stake,New York,Peconic,2026 Q1,11.0,1.0,4.0,7.0,10.0,0.0,1.0,0.09090909090909091,1,0.38962115410137593,0.3416311728097869,Low isolation / Low participation,40–75 mi,40–75 mi,71.22999022126099,41.0394015,-72.4590259
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,plainview new york stake|peconic branch (spanish),2209411,11901,Peconic Branch (Spanish),New York New York,Plainview New York Stake,New York,Peconic,2026 Q1,12.0,2.0,5.0,7.0,10.0,0.0,2.0,0.16666666666666666,1,0.38962115410137593,0.3416311728097869,Low isolation / Low participation,40–75 mi,40–75 mi,71.22999022126099,41.0394015,-72.4590259
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,plainview new york stake|peconic branch (spanish),2209411,11901,Peconic Branch (Spanish),New York New York,Plainview New York Stake,New York,Peconic,2026 Q1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0.38962115410137593,0.3416311728097869,Low isolation / Low participation,40–75 mi,40–75 mi,71.22999022126099,41.0394015,-72.4590259
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,plainview new york stake|peconic branch (spanish),2209411,11901,Peconic Branch (Spanish),New York New York,Plainview New York Stake,New York,Peconic,2026 Q1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0.38962115410137593,0.3416311728097869,Low isolation / Low participation,40–75 mi,40–75 mi,71.22999022126099,41.0394015,-72.4590259
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,0-17,plainview new york stake|plainview ward,56332,11803,Plainview Ward,New York New York,Plainview New York Stake,New York,Plainview,2026 Q1,73.0,36.0,35.0,38.0,37.0,12.0,24.0,0.4931506849315068,1,0.33466780892106673,0.4609626079736799,Low isolation / Low participation,<20 mi,20–40 mi,22.119193633756517,40.7834607,-73.4738844
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,18-25,plainview new york stake|plainview ward,56332,11803,Plainview Ward,New York New York,Plainview New York Stake,New York,Plainview,2026 Q1,36.0,9.0,15.0,21.0,27.0,5.0,4.0,0.25,1,0.33466780892106673,0.4609626079736799,Low isolation / Low participation,<20 mi,20–40 mi,22.119193633756517,40.7834607,-73.4738844
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,26-35,plainview new york stake|plainview ward,56332,11803,Plainview Ward,New York New York,Plainview New York Stake,New York,Plainview,2026 Q1,63.0,5.0,40.0,23.0,58.0,3.0,2.0,0.07936507936507936,1,0.33466780892106673,0.4609626079736799,Low isolation / Low participation,<20 mi,20–40 mi,22.119193633756517,40.7834607,-73.4738844
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,36-45,plainview new york stake|plainview ward,56332,11803,Plainview Ward,New York New York,Plainview New York Stake,New York,Plainview,2026 Q1,134.0,6.0,80.0,54.0,128.0,2.0,4.0,0.04477611940298507,1,0.33466780892106673,0.4609626079736799,Low isolation / Low participation,<20 mi,20–40 mi,22.119193633756517,40.7834607,-73.4738844
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,46-55,plainview new york stake|plainview ward,56332,11803,Plainview Ward,New York New York,Plainview New York Stake,New York,Plainview,2026 Q1,79.0,8.0,42.0,37.0,71.0,2.0,6.0,0.10126582278481013,1,0.33466780892106673,0.4609626079736799,Low isolation / Low participation,<20 mi,20–40 mi,22.119193633756517,40.7834607,-73.4738844
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,56-65,plainview new york stake|plainview ward,56332,11803,Plainview Ward,New York New York,Plainview New York Stake,New York,Plainview,2026 Q1,72.0,8.0,36.0,36.0,64.0,2.0,6.0,0.1111111111111111,1,0.33466780892106673,0.4609626079736799,Low isolation / Low participation,<20 mi,20–40 mi,22.119193633756517,40.7834607,-73.4738844
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,66-75,plainview new york stake|plainview ward,56332,11803,Plainview Ward,New York New York,Plainview New York Stake,New York,Plainview,2026 Q1,60.0,6.0,30.0,30.0,54.0,2.0,4.0,0.1,1,0.33466780892106673,0.4609626079736799,Low isolation / Low participation,<20 mi,20–40 mi,22.119193633756517,40.7834607,-73.4738844
2026 Q1,2026,1,2,masc.[mid-atlantic-singles-council-2026-q1_cleaned],age_group,76+,plainview new york stake|plainview ward,56332,11803,Plainview Ward,New York New York,Plainview New York Stake,New York,Plainview,2026 Q1,28.0,4.0,11.0,17.0,24.0,0.0,4.0,0.14285714285714285,1,0.33466780892106673,0.4609626079736799,Low isolation / Low participation,<20 mi,20–40 mi,22.119193633756517,40.7834607,-73.4738844
